concept_key,preferred_name,semantic_definition,entity_level,value_type,cardinality,structured_shape_ref,source_of_truth_kind,read_contract,write_contract,applicability_kind,owner_candidate,representation_candidate,localization_kind,vocabulary_kind,concept_status,evidence_platforms,evidence_coverage_count,alias_concept_keys,broader_concept_key,conflicts_with_concept_keys,decision_reference,confidence,review_status,review_note
shopify:taxonomy:orchestral_string_instrument_fitting_part_type,orchestral-string-instrument-fitting-part-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:orchestral_string_instrument_mute_type,orchestral-string-instrument-mute-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:orchestral_string_instrument_part_position,orchestral-string-instrument-part-position,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:orchestral_string_winding_material,orchestral-string-winding-material,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:organic_certification,organic-certification,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:organizer_application,organizer-application,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:organizer_type,organizer-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:organza_finish_sheen,organza-finish-sheen,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:organza_ribbon_transparency_level,organza-ribbon-transparency-level,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:organza_transparency_level,organza-transparency-level,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:orientation,orientation,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:origami_paper_shape,origami-paper-shape,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:origami_paper_sidedness,origami-paper-sidedness,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:ornament_hook_style,ornament-hook-style,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:orthotic_coverage_length,orthotic-coverage-length,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oscillation_mode,oscillation-mode,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oscillation_type,oscillation-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:ostrich_feather_part,ostrich-feather-part,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outboard_motor_shaft_type,outboard-motor-shaft-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outboard_motor_steering_type,outboard-motor-steering-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outdoor_equipment_features,outdoor-equipment-features,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outdoor_furniture_items_included,outdoor-furniture-items-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outdoor_grill_rack_type,outdoor-grill-rack-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outdoor_power_accessories_included,outdoor-power-accessories-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outdoor_table_functionality,outdoor-table-functionality,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outdoor_walking_activity,outdoor-walking-activity,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outerwear_clothing_features,outerwear-clothing-features,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outerwear_length_type,outerwear-length-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outerwear_pieces_included,outerwear-pieces-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outfit_attachment_mechanism,outfit-attachment-mechanism,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outfit_items_included,outfit-items-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outlet_thread_type,outlet-thread-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outlet_type,outlet-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_connection,output-connection,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_connection_type,output-connection-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_jack_type_instrument,output-jack-type-instrument,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_level,output-level,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_signal_interface,output-signal-interface,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_signal_type,output-signal-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_video_interface,output-video-interface,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:output_waveform,output-waveform,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outsole_marking_type,outsole-marking-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outsole_material,outsole-material,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:outsole_stud_type,outsole-stud-type,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oven_accessories_included,oven-accessories-included,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oven_bake_clay_formulation,oven-bake-clay-formulation,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oven_housing_configuration,oven-housing-configuration,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:overclock_profile_support,overclock-profile-support,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:overhead_mount_installation_method,overhead-mount-installation-method,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oversize_or_undersize_grade,oversize-or-undersize-grade,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:taxonomy:oxygen_cylinder_outlet_standard,oxygen-cylinder-outlet-standard,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",CategoryScopedProductAttribute,controlled_or_inherited_vocabulary,provider_defined,not_applicable,provider_taxonomy,taxonomy_definition,category_assignment_requires_taxonomy_context,shopify_taxonomy_context,ConnectorTaxonomy,shopify_taxonomy_attribute_definition,not_applicable,provider_defined,category_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
